"ID","Untreated_1","Untreated_3","Untreated_4","RNAi_1","RNAi_3","RNAi_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBtr0084958",49.497936183133,54.0735006721043,47.9617244810175,21.5656303208358,23.1357136422417,17.859809146036,0.00603938091989486,-1.28324401479491,0.000146639644637735,0.410870593870892,2.21900757741417
"FBtr0290327",802.30945220146,944.31244918539,912.752974789491,422.619521798756,272.257373377866,399.245711816766,0.00534673015892026,-1.30465362469274,0.000113894487985093,0.404818289052801,2.27191173350749
"FBtr0089937",61.0684468494106,62.6833024816172,66.6250648498181,24.6745355451512,18.2928993045725,28.4226778482487,0.00613945823656384,-1.44221629428046,0.00015079301257667,0.368001539227654,2.21186995056105
"FBtr0087415",197.718113020563,172.93905462979,157.548969112126,82.3792613753124,86.8436573349549,89.3917758494152,0.00606633279182378,-1.02958722724918,0.000147975968505593,0.489850280920819,2.21707376849152
"FBtr0111027",204.876200435985,174.066982837399,177.840472226414,43.6184175637684,76.9525858732643,67.909818270108,0.00613945823656384,-1.59294590337179,0.000151139990311093,0.331493869842506,2.21186995056105
"FBtr0289981",670.004611134975,838.743537072411,737.870795411208,387.545603600748,269.491976638411,340.244739916678,0.00554173054587147,-1.1822115027849,0.000121786007387351,0.440675470066172,2.2563545946285
"FBtr0301450",358.463826117948,510.937922408688,389.145635910619,182.622944633773,143.38604991884,153.239784067351,0.00591551696855693,-1.38340754143538,0.000137708474967299,0.383312369169578,2.22800729553633
"FBtr0081211",123.68604968014,181.438268024312,127.465652600411,46.7702162551965,25.4018572776054,37.9869938185847,0.00627352118657684,-1.99816609625629,0.000155498136425381,0.250317993370577,2.20248863099417
"FBtr0078937",518.775702849794,633.971736091341,661.840123323689,316.396244949717,231.714805081095,263.205343864455,0.00571374848814719,-1.16440158132764,0.00012886736567356,0.44614928058334,2.24307888061653
"FBtr0070399",27.2769097388315,25.910853699407,28.8198561401413,10.4265649008188,11.0762622380555,13.0233265208866,0.00661894715530987,-1.24909624747298,0.000169640282307852,0.420711672989019,2.17921108624054
"FBtr0077235",274.616502028238,266.519280767056,230.821644008088,98.1850181838267,106.275621903757,139.3018567598,0.00637392518237176,-1.17944691647368,0.000160136272286431,0.441520730750218,2.19559303861469
"FBtr0337056",713.367173680617,694.193343949694,496.14183146636,124.073668745875,214.160251045719,200.451554844959,0.00613945823656384,-1.84352592334484,0.00015083372551747,0.27863996011791,2.21186995056105
"FBtr0082183",1331.42197020301,1465.59368170409,1407.27055128739,646.466538189985,463.250459300597,738.62211272657,0.00563433268128977,-1.21104314368891,0.000125087759055163,0.431956175889369,2.24915751351233
